"","claim_start_date","claim_status","condition_category","claim_id","tenure.x","exposure_id","claim_paid","total_claim_amount","UW_Date","tenure.y","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units"
"2261","2024-05-09 00:00:00","covered_paid","Allergies & skin","claim_6f9ac103-46f3-4743-9a5c-818a7825ba4c",0,"exposure_bab791d3-a28b-41df-a522-f53be9d927bf",18.1818181818182,113.636363636364,2024-08-01,3,"male","false","","false",2024-04-30,4,80,100,"House","Mirrabooka","6061","WA",1972-12-02,80100,51,1,2,"purebred","spaniel","english springer spaniel","english springer spaniel","true",1970-01-01,2024-05-01,"Afternoon (12:00 - 17:59)","exposure_bab791d3-a28b-41df-a522-f53be9d927bf",1
"2262","2024-07-29 00:00:00","covered_with_exclusions_paid","Eyes & ears","claim_4d96c45a-d41b-4799-9ba0-ce77d236b105",10,"exposure_c9154526-408a-462d-86e1-7dffe37aef06",421.454545454545,1417.27272727273,2024-08-01,11,"male","false","","",2023-09-20,5,80,100,"Apartment","Randwick","2031","NSW",1990-11-07,80100,32,1,2,"purebred","spaniel","cocker spaniel","cocker spaniel","false",1970-01-01,2023-09-21,"Evening (18:00 - 23:59)","exposure_c9154526-408a-462d-86e1-7dffe37aef06",1
"2263","2024-03-20 00:00:00","covered_paid","Other","claim_0eed8195-b2e0-4c5c-aeeb-4fff328f88eb",2,"exposure_cd1a7bc8-a4d0-47f7-87f1-5b97f6d128d4",386.472727272727,483.090909090909,2024-08-01,7,"female","false","","",2024-01-28,1,80,100,"House","Mount Nelson","7007","TAS",1979-09-18,80100,44,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-01-27,"Evening (18:00 - 23:59)","exposure_cd1a7bc8-a4d0-47f7-87f1-5b97f6d128d4",1
"2264","2024-06-17 00:00:00","covered_paid","Allergies & skin","claim_0a3c290a-6730-4155-9f82-dfc8895423e1",3,"exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",28.3636363636364,35.4545454545455,2024-08-01,5,"male","false","","",2024-03-21,15,80,100,"House","Waterloo","2017","NSW",1990-04-06,80100,33,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2024-03-22,"Morning (05:00 - 11:59)","exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",0.777777777777778
"2265","2024-05-17 00:00:00","covered_paid","Gastrointestinal Issues","claim_1cdb8bfa-a5e1-4e33-8c5b-356f0dbe8801",1,"exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",61.8181818181818,77.2727272727273,2024-08-01,4,"male","false","","false",2024-04-19,5,90,0,"Apartment","Elizabeth Bay","2011","NSW",1979-03-20,900,45,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-04-20,"Morning (05:00 - 11:59)","exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",1
"2266","2024-06-07 00:00:00","covered_paid","Eyes & ears","claim_3e245478-747d-404a-bf88-4a521150defa",4,"exposure_ece3616e-da9e-4381-9d1e-cd5a0e8bd66e",61.2,76.5,2024-08-01,6,"female","false","","",2024-02-11,10,80,100,"House","Douglas","4814","QLD",1996-08-21,80100,27,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-02-12,"Afternoon (12:00 - 17:59)","exposure_ece3616e-da9e-4381-9d1e-cd5a0e8bd66e",1
"2267","2024-08-19 00:00:00","covered_paid","Eyes & ears","claim_de8d4202-b961-4235-9b09-68bfd76cab09",3,"exposure_ff855c5d-9b8b-4df4-8f85-6844745acced",107.145454545455,133.936363636364,2024-08-01,3,"female","true","1-2 yr","true",2024-05-26,26,80,0,"House","Beaconsfield","6162","WA",1992-09-07,800,31,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-30,"Afternoon (12:00 - 17:59)","exposure_ff855c5d-9b8b-4df4-8f85-6844745acced",1
"2268","2024-07-26 00:00:00","covered_paid","Eyes & ears","claim_e1299da7-0311-4cce-b4ec-726c97d4a486",10,"exposure_c9154526-408a-462d-86e1-7dffe37aef06",98.1818181818182,122.727272727273,2024-08-01,11,"male","false","","",2023-09-20,5,80,100,"Apartment","Randwick","2031","NSW",1990-11-07,80100,32,1,2,"purebred","spaniel","cocker spaniel","cocker spaniel","false",1970-01-01,2023-09-21,"Evening (18:00 - 23:59)","exposure_c9154526-408a-462d-86e1-7dffe37aef06",1
"2269","2024-03-24 00:00:00","covered_paid","Allergies & skin","claim_92d022d0-c077-4f43-b656-85d512a4afe7",0,"exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",1000.58181818182,1250.73636363636,2024-08-01,5,"male","false","","",2024-03-21,15,80,100,"House","Waterloo","2017","NSW",1990-04-06,80100,33,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2024-03-22,"Morning (05:00 - 11:59)","exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",0.777777777777778
"2270","2024-07-29 00:00:00","covered_paid","Other","claim_0833aaae-da29-4643-b558-3cd0ffa1a7a1",3,"exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",218.181818181818,272.727272727273,2024-08-01,4,"male","false","","false",2024-04-19,5,90,0,"Apartment","Elizabeth Bay","2011","NSW",1979-03-20,900,45,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-04-20,"Morning (05:00 - 11:59)","exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",1
"2271","2024-06-27 00:00:00","covered_paid","Illness","claim_7a71b6f2-ee05-4268-b20a-0d618d73396a",2,"exposure_eb1cbf9a-ea7b-4669-bd6d-dc758cf0d8b2",7272.72727272727,9090.90909090909,2024-08-01,4,"male","false","","false",2024-04-17,2,80,100,"House","Thornlands","4164","QLD",2001-10-29,80100,22,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-12,"Evening (18:00 - 23:59)","exposure_eb1cbf9a-ea7b-4669-bd6d-dc758cf0d8b2",1
"2272","2024-04-25 00:00:00","covered_paid","Eyes & ears","claim_9834f32a-9efe-45f8-a429-d305bb6ed364",2,"exposure_ece3616e-da9e-4381-9d1e-cd5a0e8bd66e",251.518181818182,405.309090909091,2024-08-01,6,"female","false","","",2024-02-11,10,80,100,"House","Douglas","4814","QLD",1996-08-21,80100,27,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-02-12,"Afternoon (12:00 - 17:59)","exposure_ece3616e-da9e-4381-9d1e-cd5a0e8bd66e",1
"2273","2024-07-08 00:00:00","covered_with_exclusions_paid","Other","claim_467860ce-1f8c-4621-8c7a-8ddbf910192f",3,"exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",87.6363636363636,123.181818181818,2024-08-01,4,"male","false","","false",2024-04-19,5,90,0,"Apartment","Elizabeth Bay","2011","NSW",1979-03-20,900,45,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-04-20,"Morning (05:00 - 11:59)","exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",1
"2274","2024-08-07 00:00:00","covered_paid","Gastrointestinal Issues","claim_73304845-4f0e-468c-9ee8-d7464e9b5d49",5,"exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",51.0909090909091,154.772727272727,2024-08-01,5,"male","false","","",2024-03-21,15,80,100,"House","Waterloo","2017","NSW",1990-04-06,80100,33,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2024-03-22,"Morning (05:00 - 11:59)","exposure_cf2517ea-dda5-43be-9b7e-14e47f9bd726",0.777777777777778
"2275","2024-07-16 00:00:00","covered_paid","Other","claim_8d9bea94-a69b-4465-997a-5f9d41a4b652",3,"exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",61.8181818181818,77.2727272727273,2024-08-01,4,"male","false","","false",2024-04-19,5,90,0,"Apartment","Elizabeth Bay","2011","NSW",1979-03-20,900,45,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-04-20,"Morning (05:00 - 11:59)","exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",1
"2276","2024-05-11 00:00:00","covered_with_exclusions_paid","Illness","claim_d2837cdf-f250-457f-86ba-f083718ce40d",1,"exposure_eb1cbf9a-ea7b-4669-bd6d-dc758cf0d8b2",112.072727272727,324.454545454545,2024-08-01,4,"male","false","","false",2024-04-17,2,80,100,"House","Thornlands","4164","QLD",2001-10-29,80100,22,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-12,"Evening (18:00 - 23:59)","exposure_eb1cbf9a-ea7b-4669-bd6d-dc758cf0d8b2",1
"2277","2024-07-05 00:00:00","covered_with_exclusions_paid","Dental","claim_6b6c0973-cb7c-4d15-b992-c744324c2336",3,"exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",32,735.454545454545,2024-08-01,4,"male","false","","false",2024-04-19,5,90,0,"Apartment","Elizabeth Bay","2011","NSW",1979-03-20,900,45,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-04-20,"Morning (05:00 - 11:59)","exposure_ddad601b-35f1-4d7e-bb43-87b9296df399",1
"2278","2024-08-23 00:00:00","covered_with_exclusions_paid","Illness","claim_9c586589-0b68-46ed-a506-7aac29464f7c",3,"exposure_7db1b149-7be3-4608-b19b-d11d5436fd62",207.145454545455,466.736363636364,2024-08-01,3,"female","false","","false",2024-05-22,2,80,200,"House","North Coogee","6163","WA",1961-12-15,80200,62,1,1,"purebred","terrier","west highland white terrier","west highland white terrier","false",1970-01-01,2024-05-23,"Afternoon (12:00 - 17:59)","exposure_7db1b149-7be3-4608-b19b-d11d5436fd62",1
"2279","2024-06-04 00:00:00","covered_paid","Gastrointestinal Issues","claim_9fd8c13a-be42-4f83-9e44-30c1565b8b69",7,"exposure_7f3ab835-749e-47e3-b7ab-548737ea2ae1",2097.1,2621.38181818182,2024-08-01,9,"female","false","","",2023-11-15,3,80,0,"House","Ascot Vale","3032","VIC",1961-07-24,800,62,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2023-11-16,"Evening (18:00 - 23:59)","exposure_7f3ab835-749e-47e3-b7ab-548737ea2ae1",1
"2280","2024-01-29 00:00:00","covered_with_exclusions_paid","Eyes & ears","claim_dbddb308-8362-4929-b3fd-fc70882d55de",2,"exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",50.8636363636364,171.718181818182,2024-08-01,9,"female","true","1-2 yr","",2023-11-29,50,80,100,"House","Innaloo","6018","WA",1976-03-19,80100,47,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",1
"2281","2024-07-03 00:00:00","covered_paid","Other","claim_55864fe0-449e-4afb-ab08-8b794da20aca",6,"exposure_ff948eb3-0d7b-4abd-8363-b8da53857857",279.645454545455,349.563636363636,2024-08-01,7,"female","true","4-6 mo","",2024-01-27,14,80,0,"House","Buderim","4556","QLD",1996-04-19,800,27,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2024-01-28,"Afternoon (12:00 - 17:59)","exposure_ff948eb3-0d7b-4abd-8363-b8da53857857",1
"2282","2024-07-25 00:00:00","covered_paid","Eyes & ears","claim_7dd2130f-1bcb-4930-885b-9fce5f760474",1,"exposure_849e91c1-44af-411d-949e-5071441f9cac",141.527272727273,176.909090909091,2024-08-01,2,"female","false","","false",2024-06-22,5,80,200,"Apartment","Broadbeach","4218","QLD",1996-10-23,80200,27,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-06-23,"Morning (05:00 - 11:59)","exposure_849e91c1-44af-411d-949e-5071441f9cac",1
"2283","2024-08-06 00:00:00","covered_paid","Other","claim_a591e3cb-5eea-4265-898e-da31570aa3bc",4,"exposure_8649ef01-2220-4eb5-b675-c762bc62dbbe",734.890909090909,998.363636363636,2024-08-01,4,"male","false","","",2024-04-21,59,90,200,"House","Mulgrave","3170","VIC",1998-01-10,90200,26,1,1,"purebred","spitz related","japanese spitz","japanese spitz","true",1970-01-01,2024-04-15,"Evening (18:00 - 23:59)","exposure_8649ef01-2220-4eb5-b675-c762bc62dbbe",1
"2284","2024-05-15 00:00:00","covered_paid","Other","claim_4f8e9791-8ef7-4f10-b605-3213fad01695",3,"exposure_8687ce47-3a19-4a9c-914f-1059875106e0",13.3636363636364,107.618181818182,2024-08-01,6,"female","false","","",2024-02-22,11,80,100,"House","Dee Why","2099","NSW",1983-01-25,80100,41,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-02-23,"Afternoon (12:00 - 17:59)","exposure_8687ce47-3a19-4a9c-914f-1059875106e0",1
"2285","2024-04-22 00:00:00","covered_with_exclusions_paid","Other","claim_c854f5c0-49a9-4bf5-8d7f-336fdc6338c3",4,"exposure_875172e2-0426-4a6e-a6e2-094dd812428b",186.836363636364,480,2024-08-01,8,"female","true","7-12 mo","",2023-12-29,66,80,100,"House","Balgownie","2519","NSW",1973-06-07,80100,50,1,1,"purebred","terrier","chinese crested dog","chinese crested dog","true",1970-01-01,2023-12-27,"Morning (05:00 - 11:59)","exposure_875172e2-0426-4a6e-a6e2-094dd812428b",1
"2286","2024-01-10 00:00:00","covered_paid","Eyes & ears","claim_b2d3f87d-cc34-4da5-bb30-dfb5db98ea18",1,"exposure_87751984-0402-4342-958c-537ca61f8a0c",94.7818181818182,209.390909090909,2024-08-01,8,"female","false","","",2023-12-04,4,80,100,"Apartment","Reedy Creek","4227","QLD",1993-09-29,80100,30,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-06,"Morning (05:00 - 11:59)","exposure_87751984-0402-4342-958c-537ca61f8a0c",1
"2287","2024-06-21 00:00:00","covered_paid","Other","claim_8c37638a-7a66-429e-b138-f422fb86af75",2,"exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",120.436363636364,150.545454545455,2024-08-01,4,"female","false","","",2024-04-12,3,80,0,"House","Fitzgibbon","4018","QLD",1991-07-08,800,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",1
"2288","2024-06-28 00:00:00","covered_paid","Other","claim_9c293935-9f7b-4c49-8ba1-11563dd36e43",7,"exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",63.5454545454545,154.454545454545,2024-08-01,9,"female","false","","",2023-11-20,2,100,100,"House","Bargo","2574","NSW",1983-02-08,100100,40,1,4,"purebred","shepherd type","bernese mountain dog","bernese mountain dog","false",1970-01-01,2023-11-21,"Morning (05:00 - 11:59)","exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",1
"2289","2024-06-01 00:00:00","covered_with_exclusions_paid","Allergies & skin","claim_3766017e-be64-45af-80bd-4dc426484d8a",5,"exposure_9309c7d1-1efd-4c9e-92bc-20e9fedacaf1",234,371.818181818182,2024-08-01,7,"female","true","4-6 mo","",2024-01-17,39,90,0,"House","Glengowrie","5044","SA",1964-08-10,900,59,1,3,"designerbreed","water dog","goldendoodle","goldendoodle","false",1970-01-01,2024-01-04,"Afternoon (12:00 - 17:59)","exposure_9309c7d1-1efd-4c9e-92bc-20e9fedacaf1",1
"2290","2024-07-04 00:00:00","covered_paid","Eyes & ears","claim_fbd8ec41-d374-495e-a23e-8ba5a116b4e6",2,"exposure_9485485d-211f-407c-ab28-36d8a9985b44",198.763636363636,248.463636363636,2024-08-01,3,"male","false","","false",2024-05-04,14,80,0,"House","Salisbury North","5108","SA",1994-08-08,800,29,1,2,"purebred","collie related","australian kelpie","australian kelpie","true",1970-01-01,2024-05-04,"Evening (18:00 - 23:59)","exposure_9485485d-211f-407c-ab28-36d8a9985b44",1
"2291","2024-04-10 00:00:00","covered_paid","Gastrointestinal Issues","claim_7f15ba4b-2c90-448d-bd08-50cb40e53509",5,"exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",196.363636363636,245.454545454545,2024-08-01,9,"female","false","","",2023-11-19,17,80,0,"House","Karrinyup","6018","WA",1979-11-15,800,44,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2023-11-16,"Morning (05:00 - 11:59)","exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",1
"2292","2024-06-05 00:00:00","covered_paid","Allergies & skin","claim_ed166273-390d-4a91-b65c-49fd02c57020",7,"exposure_9aebffa3-feaa-46d6-8657-5f492cf47c9d",137.2,171.5,2024-08-01,9,"female","false","","",2023-11-03,2,80,0,"House","Perth","6000","WA",2002-02-04,800,21,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-11-04,"Morning (05:00 - 11:59)","exposure_9aebffa3-feaa-46d6-8657-5f492cf47c9d",1
"2293","2024-01-03 00:00:00","covered_paid","Injuries","claim_0d69f5c8-fd2a-4103-bc15-1e2dbf85cce6",2,"exposure_9b2bf6c4-1291-4028-ad1c-17fcab22fc06",131.709090909091,237.254545454545,2024-08-01,9,"male","false","","",2023-11-18,2,90,100,"House","Gracemere","4702","QLD",1977-11-19,90100,46,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2023-11-19,"Morning (05:00 - 11:59)","exposure_9b2bf6c4-1291-4028-ad1c-17fcab22fc06",1
"2294","2024-07-29 00:00:00","covered_paid","Allergies & skin","claim_4f07cabe-cdc2-47c4-88bb-ea806294d365",2,"exposure_a51d97ef-0dd5-4f32-ba2a-d479b1f0dfd2",1068.63636363636,1250.45454545455,2024-08-01,3,"male","true","1-2 yr","false",2024-05-11,34,100,200,"Apartment","Mosman Park","6012","WA",1992-04-25,100200,32,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-05-11,"Evening (18:00 - 23:59)","exposure_a51d97ef-0dd5-4f32-ba2a-d479b1f0dfd2",1
"2295","2024-08-15 00:00:00","covered_paid","Other","claim_5069bfa3-f8a9-40e2-b12f-0872bee3b58b",6,"exposure_a74a8088-5517-46f1-b366-55984dff63d0",6346.22727272727,6437.13636363636,2024-08-01,6,"male","false","","",2024-02-25,2,100,100,"House","Mosman","2088","NSW",1972-10-13,100100,51,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-25,"Afternoon (12:00 - 17:59)","exposure_a74a8088-5517-46f1-b366-55984dff63d0",1
"2296","2024-05-10 00:00:00","covered_paid","Other","claim_1ccb9ef2-6361-4e8c-92fb-d886b24d025d",6,"exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",266.909090909091,424.545454545455,2024-08-01,9,"female","true","1-2 yr","",2023-11-29,50,80,100,"House","Innaloo","6018","WA",1976-03-19,80100,47,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",1
"2297","2024-02-09 00:00:00","covered_with_exclusions_paid","Other","claim_6d3123bf-3804-4c30-89e5-39d0b25775bd",2,"exposure_87751984-0402-4342-958c-537ca61f8a0c",525.090909090909,800,2024-08-01,8,"female","false","","",2023-12-04,4,80,100,"Apartment","Reedy Creek","4227","QLD",1993-09-29,80100,30,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-06,"Morning (05:00 - 11:59)","exposure_87751984-0402-4342-958c-537ca61f8a0c",1
"2298","2024-06-10 00:00:00","covered_paid","Injuries","claim_f51ab7d8-22bc-4eef-8920-06e1ba31e5a1",2,"exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",89.9636363636364,112.454545454545,2024-08-01,4,"female","false","","",2024-04-12,3,80,0,"House","Fitzgibbon","4018","QLD",1991-07-08,800,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",1
"2299","2024-01-11 00:00:00","covered_paid","Other","claim_c275a913-e74a-4fa5-a71a-58841ec2d16a",2,"exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",14.4181818181818,105.327272727273,2024-08-01,9,"female","false","","",2023-11-20,2,100,100,"House","Bargo","2574","NSW",1983-02-08,100100,40,1,4,"purebred","shepherd type","bernese mountain dog","bernese mountain dog","false",1970-01-01,2023-11-21,"Morning (05:00 - 11:59)","exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",1
"2300","2024-04-08 00:00:00","covered_paid","Gastrointestinal Issues","claim_c5156558-132b-4104-945c-5bd74c563d44",1,"exposure_96356a38-bac4-44fe-9501-074cf5841882",1052.72727272727,1406.81818181818,2024-08-01,5,"female","true","4-6 mo","",2024-03-03,24,80,100,"Apartment","Zetland","2017","NSW",1990-12-03,80100,33,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","false",1970-01-01,2024-02-22,"Evening (18:00 - 23:59)","exposure_96356a38-bac4-44fe-9501-074cf5841882",1
"2301","2024-02-19 00:00:00","covered_paid","Gastrointestinal Issues","claim_c08ba7bf-3898-4299-8de7-65e8ff2fc077",3,"exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",831.018181818182,1038.78181818182,2024-08-01,9,"female","false","","",2023-11-19,17,80,0,"House","Karrinyup","6018","WA",1979-11-15,800,44,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2023-11-16,"Morning (05:00 - 11:59)","exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",1
"2302","2024-03-06 00:00:00","covered_paid","Eyes & ears","claim_1835d518-3a6d-42e2-9e9a-4c51596f6281",4,"exposure_9b2bf6c4-1291-4028-ad1c-17fcab22fc06",69.7454545454545,168.409090909091,2024-08-01,9,"male","false","","",2023-11-18,2,90,100,"House","Gracemere","4702","QLD",1977-11-19,90100,46,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2023-11-19,"Morning (05:00 - 11:59)","exposure_9b2bf6c4-1291-4028-ad1c-17fcab22fc06",1
"2303","2024-05-10 00:00:00","covered_paid","Gastrointestinal Issues","claim_1ccb9ef2-6361-4e8c-92fb-d886b24d025d",6,"exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",222.736363636364,369.336363636364,2024-08-01,9,"female","true","1-2 yr","",2023-11-29,50,80,100,"House","Innaloo","6018","WA",1976-03-19,80100,47,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",1
"2304","2024-08-26 00:00:00","covered_paid","Other","claim_dfd35745-ebc4-430a-bdda-2213e7705c74",4,"exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",225.345454545455,281.681818181818,2024-08-01,4,"female","false","","",2024-04-12,3,80,0,"House","Fitzgibbon","4018","QLD",1991-07-08,800,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",1
"2305","2024-08-28 00:00:00","covered_paid","Other","claim_7aac0caf-7e7c-4ef8-aaf0-4ff1b1dd18bb",9,"exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",205.363636363636,296.272727272727,2024-08-01,9,"female","false","","",2023-11-20,2,100,100,"House","Bargo","2574","NSW",1983-02-08,100100,40,1,4,"purebred","shepherd type","bernese mountain dog","bernese mountain dog","false",1970-01-01,2023-11-21,"Morning (05:00 - 11:59)","exposure_8fc05072-da6c-4701-877c-2bfc5b88164f",1
"2306","2024-03-21 00:00:00","covered_paid","Ingestion","claim_b3eaab6d-dab1-4cce-826c-d7d4d300d7c0",4,"exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",525.827272727273,657.290909090909,2024-08-01,9,"female","false","","",2023-11-19,17,80,0,"House","Karrinyup","6018","WA",1979-11-15,800,44,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2023-11-16,"Morning (05:00 - 11:59)","exposure_9a3cefc8-1bd6-47e5-8ccb-6f475084ff08",1
"2307","2024-06-14 00:00:00","covered_paid","Allergies & skin","claim_7159bae2-87d1-4e95-afc7-8c9965536be7",7,"exposure_9aebffa3-feaa-46d6-8657-5f492cf47c9d",40,50,2024-08-01,9,"female","false","","",2023-11-03,2,80,0,"House","Perth","6000","WA",2002-02-04,800,21,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-11-04,"Morning (05:00 - 11:59)","exposure_9aebffa3-feaa-46d6-8657-5f492cf47c9d",1
"2308","2024-04-16 00:00:00","covered_paid","Ingestion","claim_11034bbb-5379-4458-9227-21d2d1e16d00",5,"exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",71.2727272727273,89.0909090909091,2024-08-01,9,"female","true","1-2 yr","",2023-11-29,50,80,100,"House","Innaloo","6018","WA",1976-03-19,80100,47,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",1
"2309","2024-08-27 00:00:00","covered_paid","Other","claim_33f73b7b-63e4-47a9-9a4a-4c33c91f53d7",4,"exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",62.8363636363636,78.5454545454545,2024-08-01,4,"female","false","","",2024-04-12,3,80,0,"House","Fitzgibbon","4018","QLD",1991-07-08,800,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_8b528081-54dc-4ef2-af70-defbdf0c51cf",1
"2310","2024-04-17 00:00:00","covered_with_exclusions_paid","Ingestion","claim_0404c878-d60c-4c6b-9364-c54bc2d45676",5,"exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",532.109090909091,815.145454545454,2024-08-01,9,"female","true","1-2 yr","",2023-11-29,50,80,100,"House","Innaloo","6018","WA",1976-03-19,80100,47,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb",1
"2311","2024-07-05 00:00:00","covered_with_exclusions_paid","Gastrointestinal Issues","claim_1aa66e91-1f2c-445e-af27-2869836ef5b9",6,"exposure_ad04fd02-4faf-4e51-96fd-5c49cd4a6da7",70.9090909090909,216.818181818182,2024-08-01,7,"female","true","1-2 yr","",2024-01-10,26,80,100,"House","Geelong","3220","VIC",1983-12-22,80100,40,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-01-06,"Evening (18:00 - 23:59)","exposure_ad04fd02-4faf-4e51-96fd-5c49cd4a6da7",1
"2312","2024-03-16 00:00:00","covered_paid","Gastrointestinal Issues","claim_a4be4cb9-9008-4326-971e-8420189519f3",3,"exposure_ad765f57-316a-49a5-b989-be54d3ba4806",24.2909090909091,121.272727272727,2024-08-01,8,"male","false","","",2023-12-13,3,80,100,"House","Mooroolbark","3138","VIC",1998-05-06,80100,25,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2023-12-14,"Evening (18:00 - 23:59)","exposure_ad765f57-316a-49a5-b989-be54d3ba4806",1
